ClassicalRestriction.classical_is_constrained_subcategory	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⊣	clean
ClassicalRestriction.inc_lands_outside_classical	⊢≻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⊣	clean
ClassicalRestriction.T_not_bnot_fixed	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
ClassicalRestriction.classicalSwitch_image_is_classical	⊢∈⊤◻⋈◻⋈◻⋈⊙⋈◻⊥⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈⊙∋⊣	clean
ClassicalRestriction.classical_coreflective_in_truth_order	⊢◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
ClassicalRestriction.N_is_classical	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
ClassicalRestriction.F_is_classical	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
ClassicalRestriction.classicalSwitch_fixes_iff_classical	⊢∈⊤◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⊥⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈⊙∋⊣	clean
ClassicalRestriction.B_bnot_fixed	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
ClassicalRestriction.bnot_involutive_on_classical	⊢∈⊤◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⊥⊙⊥∈⊤◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⊥⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈⊙⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈⊙⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈⊙⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⋈⊙⊥◻⋈◻⋈⊙∋∋⊣	clean
ClassicalRestriction.inclClassical_injective	⊢◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈⊙⋈⊙⊣	clean
ClassicalRestriction.classicalSwitch_moves_B	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
ClassicalRestriction.classicalSwitch_idempotent	⊢∈⊤◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⊥⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈⊙∋⊣	clean
ClassicalRestriction.switch_not_monotone_info	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
DeMorganBooleanCentre.tjoin.eq_9	⊢◻⋈◻⋈◻⋈◻⋈◻⊣	clean
DeMorganBooleanCentre.tjoin.eq_5	⊢◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈≻⋈◻⋈◻⋈∈⊤◻⊥◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥⊙⊥⊙∋⋈◻⋈◻⋈◻⋈◻⊣	clean
DeMorganBooleanCentre.bnot_involutive	⊢∈⊤◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⊥⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈⊙∋⊣	clean
DeMorganBooleanCentre.tjoin.eq_2	⊢◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈≻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥⊙∋⋈◻⋈◻⋈◻⋈◻⊣	clean
DeMorganBooleanCentre.N_fails_excluded_middle	⊢◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⊣	clean
DeMorganBooleanCentre.boolSwitch_image_in_centre	⊢∈⊤◻⋈◻⋈⊙⊥⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈⊙⋈≺⋈◻⋈⊙⋈◻⋈⊙⊥◻⋈◻⋈⊙∋⊣	clean
DeMorganBooleanCentre.tjoin.eq_6	⊢◻⋈◻⋈◻⋈◻⋈⊙⋈◻⋈◻⋈≻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻∋⋈◻⋈◻⋈◻⋈∈⊤◻⊥⊙⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥◻⊥⊙⊥⊙⊥⊙∋⋈◻⋈◻⋈◻⋈◻⊣	clean
